0,1,2,3,4,5,6,7,8,9
383,7,4,3,3,0,2,6,35,7
3,359,0,1,1,0,0,6,13,67
11,0,377,17,16,9,8,3,9,0
5,0,20,314,28,63,12,2,4,2
1,0,14,37,302,33,5,52,5,1
0,5,10,55,31,315,1,28,5,0
3,2,14,17,3,3,402,0,6,0
4,0,4,12,26,18,0,376,2,8
10,5,3,5,3,2,4,0,414,4
9,59,0,3,1,0,0,3,8,367
