epoch,loss,accuracy
1,1.7046916149031948,0.44524647904113984
2,1.2867424160661831,0.6084947183098591
3,1.1587051833179636,0.6580545776326892
4,1.1147569195485452,0.6518926056442966
5,1.0029260201353423,0.7302816904766459
