0,1,2,3,4,5,6,7,8,9
415,2,7,1,3,0,0,2,18,2
3,381,3,1,1,1,0,1,6,53
10,2,388,4,14,1,20,4,6,1
4,1,4,346,17,53,16,6,0,3
1,1,4,15,390,16,7,15,0,1
2,2,7,43,31,341,10,13,0,1
3,0,6,2,1,2,436,0,0,0
2,2,2,2,30,15,0,393,1,3
20,8,7,1,4,1,1,3,401,4
6,55,2,1,0,0,0,2,5,379
