epoch,loss,accuracy
1,1.1781149900544172,0.6287202380952381
2,1.0048089560224558,0.6734852523098792
3,0.913308618186464,0.7203935678749112
4,0.8422976536802053,0.732409381663113
5,0.8017825381413325,0.7575182125088842
