,0,1,2,3,4,5,6,7,8,9
0,0.0,12.837011843656615,12.694134256730408,13.17615992180923,12.841051373453674,13.215438097563919,12.522576926191311,13.1922428164005,12.22578529056584,12.361081367502205
1,12.837011843656615,0.0,12.931942986232677,13.407148635157283,12.610147063003632,13.276440131680186,12.267233669218781,13.43700708462403,12.568203085433286,10.492674803208876
2,12.694134256730408,12.931942986232677,0.0,13.122228687146748,12.770868674069495,13.165130713155516,12.73275807760014,13.417694828336353,12.79762956142687,12.528470796746511
3,13.17615992180923,13.407148635157283,13.122228687146748,0.0,13.018313695567839,12.610234566134752,12.980859623371796,13.666638439772209,13.324657792686292,12.831926065416452
4,12.841051373453674,12.610147063003632,12.770868674069495,13.018313695567839,0.0,12.736953358656235,12.752700351947338,12.693969401190646,12.920929187584067,12.524958360366774
5,13.215438097563919,13.276440131680186,13.165130713155516,12.610234566134752,12.736953358656235,0.0,12.779129517912773,13.498732434129277,13.404769979646195,12.829874030422864
6,12.522576926191311,12.267233669218781,12.73275807760014,12.980859623371796,12.752700351947338,12.779129517912773,0.0,12.911433865777092,12.402361583367862,11.983440213964341
7,13.1922428164005,13.43700708462403,13.417694828336353,13.666638439772209,12.693969401190646,13.498732434129277,12.911433865777092,0.0,13.289388008451054,13.08012318429163
8,12.22578529056584,12.568203085433286,12.79762956142687,13.324657792686292,12.920929187584067,13.404769979646195,12.402361583367862,13.289388008451054,0.0,12.325436476240931
9,12.361081367502205,10.492674803208876,12.528470796746511,12.831926065416452,12.524958360366774,12.829874030422864,11.983440213964341,13.08012318429163,12.325436476240931,0.0
