0,1,2,3,4,5,6,7,8,9
382,6,5,3,0,3,6,11,27,7
2,375,1,5,0,0,0,5,11,51
11,0,373,18,16,13,10,2,7,0
4,0,12,319,30,60,17,3,4,1
2,1,10,19,330,40,4,40,1,3
0,3,9,66,34,307,3,20,5,3
2,2,10,11,4,1,416,0,4,0
5,2,4,8,33,25,0,367,3,3
16,11,2,7,3,0,6,1,398,6
8,74,0,3,1,0,0,2,9,353
