0,1,2,3,4,5,6,7,8,9
381,4,7,1,2,3,0,7,34,11
5,351,2,1,1,1,0,5,5,79
10,2,370,9,15,9,21,5,8,1
4,1,10,351,16,42,11,10,3,2
5,0,13,16,364,18,6,24,2,2
3,3,12,63,27,305,8,26,0,3
1,0,11,7,1,4,426,0,0,0
2,1,5,5,37,21,1,369,4,5
19,5,3,3,5,2,3,5,393,12
11,53,1,2,0,0,0,2,13,368
