0,1,2,3,4,5,6,7,8,9
378,9,5,5,1,0,6,9,35,2
0,390,3,3,0,2,0,8,12,32
10,1,373,15,16,5,19,5,6,0
3,2,22,312,41,38,16,12,4,0
2,1,23,21,325,23,6,43,4,2
0,6,9,79,48,268,4,34,2,0
1,0,18,13,4,2,410,0,2,0
2,0,4,7,29,6,0,393,5,4
15,8,2,2,3,2,4,1,409,4
7,99,0,5,1,0,0,3,12,323
