epoch,loss,accuracy
1,1.7227445392743916,0.3906914894039749
2,1.260060059263351,0.6000221633742041
3,1.1102271528108745,0.6682845747217219
4,1.000632108208981,0.6759751773049646
5,0.8754249498353782,0.7281471632473858
