epoch,loss,accuracy
1,0.8095464734733104,0.6894999831914902
2,0.5521627769619226,0.7919999763369561
3,0.4821697750687599,0.8214999777078629
4,0.4345250072330236,0.8406999766826629
5,0.3764505822584033,0.8600999775528908
