epoch,loss,accuracy
1,1.0761141747656002,0.6753961267605634
2,0.31990978940271997,0.8977992962783491
3,0.12681517723790356,0.9673415497994758
4,0.04939743816118005,0.9885123237757616
5,0.03589703079680322,0.9929577464788732
