0,1,2,3,4,5,6,7,8,9
406,6,5,1,1,1,0,4,23,3
10,359,1,1,2,2,1,4,10,60
11,1,359,13,17,12,17,11,8,1
2,1,12,352,17,42,10,9,5,0
10,1,14,19,351,11,3,36,4,1
3,2,11,59,41,300,3,29,1,1
2,0,14,2,5,1,422,0,3,1
4,3,5,4,44,19,0,368,2,1
26,4,9,2,5,1,1,3,386,13
16,45,2,0,0,0,1,0,11,375
