epoch,loss,accuracy
1,0.8884832467138767,0.6557999850809574
2,0.6888223983347416,0.741599982380867
3,0.6043535788357258,0.7738999786973
4,0.5204805165529252,0.8052999770641327
5,0.43489049188792706,0.8415999761223794
