accuracy,macro_f1,seed,best_val_accuracy
0.9118333333333334,0.9122946772270225,13,0.9122333333333333
0.9163,0.9163012730890173,37,0.9162666666666667
0.9130222222222222,0.9129052602920484,73,0.9140555555555555
