0,1,2,3,4,5,6,7,8,9
382,7,6,4,2,3,6,9,26,5
3,376,1,1,0,0,0,5,12,52
11,0,374,17,16,14,7,3,8,0
5,2,12,314,31,59,18,3,5,1
1,1,11,19,336,34,5,38,4,1
0,4,6,62,33,312,2,22,5,4
2,2,13,11,2,3,416,0,1,0
3,3,4,8,33,24,0,369,3,3
19,11,3,5,3,0,6,1,396,6
7,74,0,3,1,0,0,3,5,357
