0,1,2,3,4,5,6,7,8,9
383,10,7,2,0,1,1,6,34,6
3,362,2,1,1,1,0,8,9,63
10,1,372,13,15,8,18,6,7,0
3,1,22,306,42,53,12,6,4,1
1,1,18,25,316,31,7,47,4,0
0,4,9,53,37,316,2,26,2,1
1,0,11,11,4,4,416,0,3,0
3,2,6,15,30,24,0,361,4,5
14,8,1,2,3,1,3,0,412,6
8,63,0,4,1,1,0,4,9,360
