0,1,2,3,4,5,6,7,8,9
392,9,4,1,1,0,3,7,26,7
4,374,1,2,0,2,0,5,11,51
17,2,363,16,18,7,18,6,3,0
3,2,17,318,30,52,11,11,4,2
1,2,12,22,341,30,5,28,5,4
1,2,9,55,32,309,2,36,2,2
2,0,14,14,3,3,411,0,2,1
3,1,3,8,37,24,1,365,3,5
15,15,4,3,2,1,4,0,400,6
7,70,1,4,1,0,0,7,9,351
