epoch,loss,accuracy
1,1.1824065745935934,0.6242892679459844
2,0.9853875249221804,0.6904650852878464
3,0.9027764084957429,0.7253575870646766
4,0.8441630318633783,0.7423263148542999
5,0.807000647438657,0.7281894100923951
