0,1,2,3,4,5,6,7,8,9
352,3,7,17,1,7,10,12,31,10
3,326,1,4,0,1,1,8,9,97
12,0,325,26,7,35,16,15,14,0
1,0,10,331,13,78,6,9,2,0
3,0,12,43,282,46,1,53,4,6
0,1,6,75,21,295,2,45,1,4
1,1,16,37,0,10,381,3,0,1
0,0,3,14,21,29,0,375,4,4
12,7,2,12,1,3,3,5,388,17
4,43,1,5,2,1,1,3,6,384
