0,1,2,3,4,5,6,7,8,9
388,3,11,1,3,2,0,4,25,13
8,370,0,0,0,0,0,1,6,65
12,3,378,9,11,6,15,6,9,1
5,1,13,344,31,38,8,7,2,1
10,0,17,15,357,23,7,16,3,2
2,2,16,65,40,300,4,16,3,2
2,0,15,8,5,2,413,0,5,0
7,1,10,6,46,22,0,349,3,6
30,5,1,0,3,0,1,6,392,12
12,64,0,1,2,0,0,2,4,365
