0,1,2,3,4,5,6,7,8,9
391,2,7,2,3,1,1,0,37,6
5,391,0,1,1,0,0,0,7,45
5,1,385,11,10,7,22,1,8,0
2,1,4,340,17,66,13,3,3,1
3,1,12,14,360,39,8,8,3,2
2,2,12,41,16,355,7,12,3,0
0,0,4,5,4,1,435,0,0,1
0,0,12,7,36,41,1,347,2,4
19,4,8,2,1,0,0,1,413,2
10,54,1,1,0,0,0,1,8,375
