0,1,2,3,4,5,6,7,8,9
372,12,12,2,7,2,5,3,21,14
1,391,1,5,1,2,0,2,5,42
14,1,357,24,14,8,20,9,3,0
5,2,17,308,23,70,12,11,1,1
4,1,17,41,297,35,9,40,1,5
0,5,11,51,39,292,4,45,1,2
4,0,22,12,2,6,403,0,0,1
3,6,4,17,43,14,0,356,4,3
22,26,7,5,2,4,5,0,357,22
7,147,0,4,3,0,0,4,3,282
