epoch,loss,accuracy
1,0.9818238282203674,0.6049999859184026
2,0.6975098955631256,0.7425999835133552
3,0.6158986631035804,0.7726999816298484
4,0.5298945636302232,0.8003999796509743
5,0.43395132426172495,0.8403999772667885
