epoch,loss,accuracy
1,1.0550678502505935,0.6862235917171962
2,0.31249556008359075,0.8999119719988863
3,0.1268359053565163,0.9616197188135603
4,0.06822073126447872,0.9805457751515886
5,0.058690616756048,0.9812059864191942
