0,1,2,3,4,5,6,7,8,9
409,3,2,0,5,1,3,0,22,5
5,356,0,0,1,0,2,1,8,77
14,1,378,3,22,3,21,1,7,0
3,0,10,359,26,32,14,3,2,1
5,1,2,14,389,15,6,16,0,2
3,1,6,58,41,307,9,22,1,2
2,0,5,3,5,1,434,0,0,0
1,3,4,6,43,14,0,374,1,4
23,4,3,2,1,0,1,3,409,4
6,39,1,1,1,0,0,0,6,396
