epoch,loss,accuracy
1,0.47795963934447294,0.8337331201137171
2,0.26960033489432245,0.9052061122956645
3,0.17974689488207185,0.9360674307036247
4,0.12244102045994282,0.9567119758351101
5,0.08786486390668319,0.9694052061122956
