epoch,loss,accuracy
1,2.0961953754156406,0.22816901412648213
2,1.800589276031709,0.40250880281690143
3,1.6267540522024666,0.4797095068743531
4,1.442922702977355,0.5501320425053717
5,1.4510719717388423,0.5468309861673436
