epoch,loss,accuracy
1,1.753907772856699,0.3930017608152309
2,1.3568855465297969,0.5725792251842122
3,1.1678531782727846,0.6484595075459547
4,0.979379233130267,0.7123239434940715
5,0.9578601459802036,0.7151408455741237
