epoch,loss,accuracy
1,1.7271869551967567,0.43327464813917455
2,1.3730270190977714,0.5849031688461841
3,1.15515387855785,0.6199823945340975
4,1.0638675034885676,0.6808098596586308
5,0.9984182077394405,0.7068661971830986
