0,1,2,3,4,5,6,7,8,9
372,7,27,5,7,2,0,8,17,5
6,378,4,4,3,2,0,6,3,44
11,1,366,15,19,8,14,9,6,1
0,0,13,356,32,37,7,3,1,1
10,1,17,31,348,17,0,24,1,1
4,3,13,89,46,268,5,20,0,2
0,0,44,22,8,3,373,0,0,0
2,3,11,18,63,19,0,333,0,1
35,6,13,9,5,2,3,8,359,10
17,96,5,4,1,0,0,0,9,318
