0,1,2,3,4,5,6,7,8,9
378,6,6,3,5,1,4,12,32,3
3,368,2,1,2,3,1,13,14,43
10,0,369,13,26,9,13,4,6,0
2,0,19,320,41,50,8,5,5,0
0,1,15,22,330,35,3,41,3,0
0,6,9,59,41,305,2,25,3,0
1,0,20,15,7,3,401,0,3,0
1,0,3,6,37,25,1,368,5,4
11,7,3,2,3,2,5,3,411,3
8,73,0,5,2,3,0,5,12,342
