,0,1,2,3,4,5,6,7,8,9
0,0.0,12.935779766450242,12.745741901011147,13.05853274945237,12.959927013811551,12.794212390956329,12.84220150932818,13.460768573398088,12.794340791297413,12.832496641717428
1,12.935779766450242,0.0,12.964695457524224,12.894879191822088,13.055361653036785,12.697869524925352,12.705175691698809,13.492247695235239,13.098282205367418,10.868216805901625
2,12.745741901011147,12.964695457524224,0.0,12.7276130987195,13.028087806486589,12.616162390718213,12.626978521412932,13.317207009626758,13.232447845134473,12.775995191223066
3,13.05853274945237,12.894879191822088,12.7276130987195,0.0,13.006480004837513,11.523051289749228,12.72667080234582,13.441398763301063,13.344212618549937,12.755676802028892
4,12.959927013811551,13.055361653036785,13.028087806486589,13.006480004837513,0.0,12.644056765200823,12.956507406932099,12.87816223273984,13.020424890219495,12.896842508089122
5,12.794212390956329,12.697869524925352,12.616162390718213,11.523051289749228,12.644056765200823,0.0,12.363509704886045,12.697433235185397,12.946035837562029,12.095558844951414
6,12.84220150932818,12.705175691698809,12.626978521412932,12.72667080234582,12.956507406932099,12.363509704886045,0.0,12.985175112589893,12.567466544803498,12.234580460053106
7,13.460768573398088,13.492247695235239,13.317207009626758,13.441398763301063,12.87816223273984,12.697433235185397,12.985175112589893,0.0,13.345164209081526,13.037743123586681
8,12.794340791297413,13.098282205367418,13.232447845134473,13.344212618549937,13.020424890219495,12.946035837562029,12.567466544803498,13.345164209081526,0.0,12.809555779555062
9,12.832496641717428,10.868216805901625,12.775995191223066,12.755676802028892,12.896842508089122,12.095558844951414,12.234580460053106,13.037743123586681,12.809555779555062,0.0
