,0,1,2,3,4,5,6,7,8,9
0,0.0,27.07450116167658,26.773562211517127,27.637237956141142,27.269004748392348,26.270790879284643,28.579697003467544,27.899018717701438,25.219980782537196,26.240445829741724
1,27.07450116167658,0.0,27.699327331646604,25.90948250933689,26.62483906971195,23.97694792333988,29.62952143911107,27.3445254433519,25.95153291883623,18.3369808688486
2,26.773562211517127,27.699327331646604,0.0,22.45150145839983,23.269441627904413,22.134881892709572,25.39536492021185,25.85153693803687,25.019426282168258,26.442319221903052
3,27.637237956141142,25.90948250933689,22.45150145839983,0.0,22.56652756190993,18.670576486771694,25.447645934338134,26.71266669889587,24.407884225212943,25.98534295147587
4,27.269004748392348,26.62483906971195,23.269441627904413,22.56652756190993,0.0,19.671541772565547,26.360950032001274,23.929974487087506,23.988818615224705,25.712916618483806
5,26.270790879284643,23.97694792333988,22.134881892709572,18.670576486771694,19.671541772565547,0.0,25.01117492972369,23.82921239313263,22.40176573213284,24.0056665826319
6,28.579697003467544,29.62952143911107,25.39536492021185,25.447645934338134,26.360950032001274,25.01117492972369,0.0,27.08533498858031,27.725356939649085,29.674952562143044
7,27.899018717701438,27.3445254433519,25.85153693803687,26.71266669889587,23.929974487087506,23.82921239313263,27.08533498858031,0.0,25.921782214784148,26.501652259744432
8,25.219980782537196,25.95153291883623,25.019426282168258,24.407884225212943,23.988818615224705,22.40176573213284,27.725356939649085,25.921782214784148,0.0,25.60620798131249
9,26.240445829741724,18.3369808688486,26.442319221903052,25.98534295147587,25.712916618483806,24.0056665826319,29.674952562143044,26.501652259744432,25.60620798131249,0.0
