0,1,2,3,4,5,6,7,8,9
377,5,11,4,2,2,4,7,35,3
8,384,1,1,0,0,0,2,13,41
11,0,331,13,33,18,19,11,14,0
5,2,10,268,57,69,15,18,4,2
4,0,6,12,327,16,5,69,6,5
0,4,8,44,57,274,1,56,5,1
3,1,9,17,9,6,400,0,5,0
4,4,3,8,32,10,0,381,5,3
10,9,2,3,1,1,5,1,412,6
13,92,0,0,1,0,0,6,11,327
