0,1,2,3,4,5,6,7,8,9
360,10,9,2,4,2,2,1,41,19
5,337,1,2,0,1,0,2,8,94
10,1,355,24,15,11,15,4,15,0
5,0,19,313,11,79,10,4,6,3
1,2,22,42,281,56,13,17,6,10
0,4,17,60,25,310,3,24,3,4
5,1,22,9,1,6,403,0,2,1
5,2,9,21,46,37,0,315,7,8
7,18,2,5,2,3,5,0,386,22
4,63,0,7,0,1,0,1,4,370
