0,1,2,3,4,5,6,7,8,9
394,6,4,4,1,0,4,7,21,9
5,358,1,2,0,2,0,4,8,70
15,1,362,16,23,6,11,7,9,0
4,0,16,336,28,41,12,8,4,1
2,0,14,28,324,34,7,36,5,0
0,4,12,60,39,302,3,26,2,2
3,0,11,21,3,4,404,0,2,2
6,1,3,7,35,21,1,363,4,9
11,8,3,4,1,2,6,0,408,7
4,54,0,5,2,2,0,4,4,375
