0,1,2,3,4,5,6,7,8,9
409,4,4,0,1,1,2,0,22,7
2,376,0,0,3,0,0,1,7,61
12,2,373,9,16,4,22,4,8,0
2,0,11,361,17,38,15,5,1,0
4,0,12,13,366,22,5,21,3,4
3,3,18,59,30,306,12,14,3,2
0,0,7,11,5,0,427,0,0,0
5,2,7,8,37,19,1,368,2,1
19,7,4,3,0,1,1,4,401,10
8,53,1,1,0,0,0,2,14,371
