0,1,2,3,4,5,6,7,8,9
8623,16,36,6,21,6,11,33,181,67
44,7851,6,12,12,28,5,18,74,950
106,1,8311,127,103,111,179,20,36,6
10,2,115,7874,235,626,60,58,13,7
23,4,188,96,8154,240,23,227,25,20
14,8,88,491,395,7811,36,120,23,14
10,0,72,83,31,44,8731,13,12,4
18,10,20,44,233,164,2,8469,20,20
255,27,77,13,60,42,7,35,8381,103
41,506,12,11,22,19,5,36,86,8262
