0,1,2,3,4,5,6,7,8,9
376,8,4,3,1,4,6,8,28,12
2,361,1,4,0,0,0,4,11,67
16,0,366,13,15,16,14,4,6,0
4,0,14,333,23,57,10,6,3,0
1,0,8,26,321,43,3,40,4,4
2,3,9,63,30,314,0,25,3,1
4,1,11,16,2,4,406,0,5,1
3,1,4,10,34,22,0,369,4,3
12,8,2,5,3,0,4,0,407,9
9,58,1,4,3,1,0,1,4,369
