epoch,loss,accuracy
1,1.0568729816377163,0.5967727253599834
2,0.8746991765499115,0.6649269069218161
3,0.8253233691304922,0.6771337752084472
4,0.7451799791306257,0.714628789469051
5,0.6883582511544227,0.7213241017467732
