epoch,loss,accuracy
1,0.3876008841767907,0.8642999774217606
2,0.16050999715924263,0.9447999760508538
3,0.09915324226953089,0.9671999794244767
4,0.06917310790217016,0.9770999810099602
5,0.040060082929267084,0.9873999840021134
