epoch,loss,accuracy
1,1.0178151714801789,0.6309110364974299
2,0.896128406226635,0.680151931770405
3,0.8368797869235277,0.7015908107558323
4,0.8186547725647688,0.702040971837183
5,0.731180388405919,0.7408035644843975
