0,1,2,3,4,5,6,7,8,9
377,12,9,4,3,0,2,5,32,6
4,368,1,0,1,0,1,5,12,58
11,0,369,15,11,13,19,6,6,0
4,3,18,305,25,61,26,6,2,0
2,2,19,28,313,30,6,44,5,1
0,6,11,72,31,306,3,18,3,0
3,1,19,10,0,2,411,0,4,0
6,0,4,8,40,28,3,352,3,6
10,6,3,3,3,2,5,1,412,5
10,70,0,1,2,0,1,3,6,357
