epoch,loss,accuracy
1,1.3048489899702476,0.5421654934614477
2,0.660048137248402,0.7713908452383229
3,0.44770257489781984,0.855985915996659
4,0.3100722778431127,0.8976672535211268
5,0.21531509524080114,0.9334066904766459
