0,1,2,3,4,5,6,7,8,9
388,4,5,1,3,0,1,13,30,5
9,351,1,1,0,1,0,7,12,68
16,1,338,14,31,11,17,12,7,3
5,0,12,292,55,52,11,15,5,3
5,1,9,13,315,37,6,57,5,2
5,4,8,55,46,283,7,37,4,1
6,1,11,21,15,8,385,0,2,1
3,1,3,6,32,16,2,375,5,7
25,8,1,3,1,4,3,3,391,11
8,59,1,2,0,1,0,8,7,364
