epoch,loss,accuracy
1,0.9389803573279314,0.6889084510400262
2,0.3772174212294565,0.8765404929577465
3,0.21626480994090228,0.9261443665329839
4,0.1895931747177957,0.9392165491278742
5,0.09686097138049737,0.9708626765600392
