0,1,2,3,4,5,6,7,8,9
384,8,7,1,8,2,2,7,26,5
4,388,2,2,4,0,2,4,5,39
16,4,352,19,17,6,18,7,10,1
4,0,11,348,17,44,16,6,2,2
2,1,20,34,335,13,7,35,2,1
2,3,11,65,38,298,11,19,3,0
0,0,14,6,3,4,421,2,0,0
1,2,4,15,39,21,2,360,1,5
32,19,9,2,8,0,4,10,347,19
10,99,1,1,2,0,0,6,5,326
