0,1,2,3,4,5,6,7,8,9
401,5,1,7,1,1,1,4,20,9
7,352,1,2,0,2,0,4,11,71
25,1,339,13,26,20,8,8,7,3
5,1,23,277,30,96,5,7,3,3
7,0,9,22,302,63,0,38,6,3
4,2,9,61,34,310,1,22,2,5
10,8,34,24,8,11,349,0,4,2
9,2,4,15,34,35,0,340,5,6
28,14,3,6,1,3,2,1,381,11
13,65,0,2,0,0,0,1,6,363
